index,dx,dy,dz,Bx,By,Bz,Bmod,
110.0,0.0,0.0,25.0,427990.0,23750.0,1050.0,428649.7464130826,
111.0,25.0,0.0,-100.0,427990.0,21730.0,3600.0,428556.40585575195,
112.0,0.0,0.0,25.0,427830.0,22380.0,3170.0,428426.68240902084,
113.0,0.0,0.0,25.0,428030.0,22570.0,3010.0,428635.21308917215,
114.0,0.0,0.0,25.0,428530.0,22260.0,2430.0,429114.63899522234,
115.0,0.0,0.0,25.0,429040.00000000006,22380.0,1400.0000000000002,429625.58815787506,
116.0,25.0,0.0,-100.0,428650.0,22070.0,2500.0,429225.06613663654,
117.0,0.0,0.0,25.0,427950.0,22260.0,3170.0,428540.2653193746,
118.0,0.0,0.0,25.0,428140.0,22570.0,3479.9999999999995,428748.6150414949,
119.0,0.0,0.0,25.0,428720.0,22450.0,3600.0,429322.49055925314,
120.0,0.0,0.0,25.0,430200.00000000006,21660.0,4670.0,430770.2456066343,
121.0,25.0,0.0,-100.0,424480.0,18850.0,2460.0,424905.4536011511,
122.0,0.0,0.0,25.0,427590.0,21920.0,3640.0,428166.9582067257,
123.0,0.0,0.0,25.0,428140.0,23100.0,3210.0,428774.7353797796,
124.0,0.0,0.0,25.0,428090.0,23980.0,2470.0,428768.22340280766,
125.0,0.0,0.0,25.0,425490.0,26290.0,3800.0,426318.36014884466,
126.0,-50.0,-50.0,-50.0,428060.0,23250.0,3880.0,428708.50294809876,
